	bc1 num	count	frac	cumulative	index
1544	demo_bc1_9_bc2_39_bc3_28	0	0.0	1.0000000000000004	2768
1519	demo_bc1_80_bc2_35_bc3_28	0	0.0	1.0000000000000004	2769
1518	demo_bc1_79_bc2_35_bc3_28	0	0.0	1.0000000000000004	2770
1517	demo_bc1_78_bc2_35_bc3_28	0	0.0	1.0000000000000004	2771
1503	demo_bc1_64_bc2_35_bc3_28	0	0.0	1.0000000000000004	2772
1492	demo_bc1_53_bc2_35_bc3_28	0	0.0	1.0000000000000004	2773
1493	demo_bc1_54_bc2_35_bc3_28	0	0.0	1.0000000000000004	2774
1494	demo_bc1_55_bc2_35_bc3_28	0	0.0	1.0000000000000004	2775
1495	demo_bc1_56_bc2_35_bc3_28	0	0.0	1.0000000000000004	2776
1496	demo_bc1_57_bc2_35_bc3_28	0	0.0	1.0000000000000004	2777
1497	demo_bc1_58_bc2_35_bc3_28	0	0.0	1.0000000000000004	2778
1498	demo_bc1_59_bc2_35_bc3_28	0	0.0	1.0000000000000004	2779
1499	demo_bc1_60_bc2_35_bc3_28	0	0.0	1.0000000000000004	2780
1500	demo_bc1_61_bc2_35_bc3_28	0	0.0	1.0000000000000004	2781
1501	demo_bc1_62_bc2_35_bc3_28	0	0.0	1.0000000000000004	2782
1502	demo_bc1_63_bc2_35_bc3_28	0	0.0	1.0000000000000004	2783
1504	demo_bc1_65_bc2_35_bc3_28	0	0.0	1.0000000000000004	2784
1516	demo_bc1_77_bc2_35_bc3_28	0	0.0	1.0000000000000004	2785
1505	demo_bc1_66_bc2_35_bc3_28	0	0.0	1.0000000000000004	2786
1506	demo_bc1_67_bc2_35_bc3_28	0	0.0	1.0000000000000004	2787
1507	demo_bc1_68_bc2_35_bc3_28	0	0.0	1.0000000000000004	2788
1508	demo_bc1_69_bc2_35_bc3_28	0	0.0	1.0000000000000004	2789
1509	demo_bc1_70_bc2_35_bc3_28	0	0.0	1.0000000000000004	2790
1510	demo_bc1_71_bc2_35_bc3_28	0	0.0	1.0000000000000004	2791
1511	demo_bc1_72_bc2_35_bc3_28	0	0.0	1.0000000000000004	2792
1512	demo_bc1_73_bc2_35_bc3_28	0	0.0	1.0000000000000004	2793
1513	demo_bc1_74_bc2_35_bc3_28	0	0.0	1.0000000000000004	2794
1514	demo_bc1_75_bc2_35_bc3_28	0	0.0	1.0000000000000004	2795
1515	demo_bc1_76_bc2_35_bc3_28	0	0.0	1.0000000000000004	2796
1545	demo_bc1_10_bc2_39_bc3_28	0	0.0	1.0000000000000004	2797
1547	demo_bc1_12_bc2_39_bc3_28	0	0.0	1.0000000000000004	2798
1604	demo_bc1_69_bc2_39_bc3_28	0	0.0	1.0000000000000004	2799
1548	demo_bc1_13_bc2_39_bc3_28	0	0.0	1.0000000000000004	2800
1578	demo_bc1_43_bc2_39_bc3_28	0	0.0	1.0000000000000004	2801
1579	demo_bc1_44_bc2_39_bc3_28	0	0.0	1.0000000000000004	2802
1580	demo_bc1_45_bc2_39_bc3_28	0	0.0	1.0000000000000004	2803
1581	demo_bc1_46_bc2_39_bc3_28	0	0.0	1.0000000000000004	2804
1582	demo_bc1_47_bc2_39_bc3_28	0	0.0	1.0000000000000004	2805
1583	demo_bc1_48_bc2_39_bc3_28	0	0.0	1.0000000000000004	2806
1584	demo_bc1_49_bc2_39_bc3_28	0	0.0	1.0000000000000004	2807
1585	demo_bc1_50_bc2_39_bc3_28	0	0.0	1.0000000000000004	2808
1586	demo_bc1_51_bc2_39_bc3_28	0	0.0	1.0000000000000004	2809
1587	demo_bc1_52_bc2_39_bc3_28	0	0.0	1.0000000000000004	2810
1588	demo_bc1_53_bc2_39_bc3_28	0	0.0	1.0000000000000004	2811
1589	demo_bc1_54_bc2_39_bc3_28	0	0.0	1.0000000000000004	2812
1590	demo_bc1_55_bc2_39_bc3_28	0	0.0	1.0000000000000004	2813
1591	demo_bc1_56_bc2_39_bc3_28	0	0.0	1.0000000000000004	2814
1592	demo_bc1_57_bc2_39_bc3_28	0	0.0	1.0000000000000004	2815
1593	demo_bc1_58_bc2_39_bc3_28	0	0.0	1.0000000000000004	2816
1594	demo_bc1_59_bc2_39_bc3_28	0	0.0	1.0000000000000004	2817
1595	demo_bc1_60_bc2_39_bc3_28	0	0.0	1.0000000000000004	2818
1596	demo_bc1_61_bc2_39_bc3_28	0	0.0	1.0000000000000004	2819
1597	demo_bc1_62_bc2_39_bc3_28	0	0.0	1.0000000000000004	2820
1598	demo_bc1_63_bc2_39_bc3_28	0	0.0	1.0000000000000004	2821
1599	demo_bc1_64_bc2_39_bc3_28	0	0.0	1.0000000000000004	2822
1600	demo_bc1_65_bc2_39_bc3_28	0	0.0	1.0000000000000004	2823
1601	demo_bc1_66_bc2_39_bc3_28	0	0.0	1.0000000000000004	2824
1602	demo_bc1_67_bc2_39_bc3_28	0	0.0	1.0000000000000004	2825
1577	demo_bc1_42_bc2_39_bc3_28	0	0.0	1.0000000000000004	2826
1576	demo_bc1_41_bc2_39_bc3_28	0	0.0	1.0000000000000004	2827
1575	demo_bc1_40_bc2_39_bc3_28	0	0.0	1.0000000000000004	2828
1560	demo_bc1_25_bc2_39_bc3_28	0	0.0	1.0000000000000004	2829
1549	demo_bc1_14_bc2_39_bc3_28	0	0.0	1.0000000000000004	2830
1550	demo_bc1_15_bc2_39_bc3_28	0	0.0	1.0000000000000004	2831
1551	demo_bc1_16_bc2_39_bc3_28	0	0.0	1.0000000000000004	2832
1552	demo_bc1_17_bc2_39_bc3_28	0	0.0	1.0000000000000004	2833
1553	demo_bc1_18_bc2_39_bc3_28	0	0.0	1.0000000000000004	2834
1554	demo_bc1_19_bc2_39_bc3_28	0	0.0	1.0000000000000004	2835
1555	demo_bc1_20_bc2_39_bc3_28	0	0.0	1.0000000000000004	2836
1556	demo_bc1_21_bc2_39_bc3_28	0	0.0	1.0000000000000004	2837
1557	demo_bc1_22_bc2_39_bc3_28	0	0.0	1.0000000000000004	2838
1558	demo_bc1_23_bc2_39_bc3_28	0	0.0	1.0000000000000004	2839
1559	demo_bc1_24_bc2_39_bc3_28	0	0.0	1.0000000000000004	2840
1561	demo_bc1_26_bc2_39_bc3_28	0	0.0	1.0000000000000004	2841
1574	demo_bc1_39_bc2_39_bc3_28	0	0.0	1.0000000000000004	2842
1562	demo_bc1_27_bc2_39_bc3_28	0	0.0	1.0000000000000004	2843
1563	demo_bc1_28_bc2_39_bc3_28	0	0.0	1.0000000000000004	2844
1564	demo_bc1_29_bc2_39_bc3_28	0	0.0	1.0000000000000004	2845
1565	demo_bc1_30_bc2_39_bc3_28	0	0.0	1.0000000000000004	2846
1566	demo_bc1_31_bc2_39_bc3_28	0	0.0	1.0000000000000004	2847
1567	demo_bc1_32_bc2_39_bc3_28	0	0.0	1.0000000000000004	2848
1568	demo_bc1_33_bc2_39_bc3_28	0	0.0	1.0000000000000004	2849
1569	demo_bc1_34_bc2_39_bc3_28	0	0.0	1.0000000000000004	2850
1571	demo_bc1_36_bc2_39_bc3_28	0	0.0	1.0000000000000004	2851
1572	demo_bc1_37_bc2_39_bc3_28	0	0.0	1.0000000000000004	2852
1573	demo_bc1_38_bc2_39_bc3_28	0	0.0	1.0000000000000004	2853
1491	demo_bc1_52_bc2_35_bc3_28	0	0.0	1.0000000000000004	2854
1490	demo_bc1_51_bc2_35_bc3_28	0	0.0	1.0000000000000004	2855
1489	demo_bc1_50_bc2_35_bc3_28	0	0.0	1.0000000000000004	2856
1488	demo_bc1_49_bc2_35_bc3_28	0	0.0	1.0000000000000004	2857
1406	demo_bc1_63_bc2_82_bc3_23	0	0.0	1.0000000000000004	2858
1407	demo_bc1_64_bc2_82_bc3_23	0	0.0	1.0000000000000004	2859
1408	demo_bc1_65_bc2_82_bc3_23	0	0.0	1.0000000000000004	2860
1409	demo_bc1_66_bc2_82_bc3_23	0	0.0	1.0000000000000004	2861
1410	demo_bc1_67_bc2_82_bc3_23	0	0.0	1.0000000000000004	2862
1411	demo_bc1_68_bc2_82_bc3_23	0	0.0	1.0000000000000004	2863
1412	demo_bc1_69_bc2_82_bc3_23	0	0.0	1.0000000000000004	2864
1413	demo_bc1_70_bc2_82_bc3_23	0	0.0	1.0000000000000004	2865
1414	demo_bc1_71_bc2_82_bc3_23	0	0.0	1.0000000000000004	2866
1415	demo_bc1_72_bc2_82_bc3_23	0	0.0	1.0000000000000004	2867
1416	demo_bc1_73_bc2_82_bc3_23	0	0.0	1.0000000000000004	2868
1417	demo_bc1_74_bc2_82_bc3_23	0	0.0	1.0000000000000004	2869
1418	demo_bc1_75_bc2_82_bc3_23	0	0.0	1.0000000000000004	2870
1419	demo_bc1_76_bc2_82_bc3_23	0	0.0	1.0000000000000004	2871
1420	demo_bc1_77_bc2_82_bc3_23	0	0.0	1.0000000000000004	2872
1421	demo_bc1_78_bc2_82_bc3_23	0	0.0	1.0000000000000004	2873
1422	demo_bc1_79_bc2_82_bc3_23	0	0.0	1.0000000000000004	2874
1423	demo_bc1_80_bc2_82_bc3_23	0	0.0	1.0000000000000004	2875
1424	demo_bc1_81_bc2_82_bc3_23	0	0.0	1.0000000000000004	2876
1425	demo_bc1_82_bc2_82_bc3_23	0	0.0	1.0000000000000004	2877
1426	demo_bc1_83_bc2_82_bc3_23	0	0.0	1.0000000000000004	2878
1427	demo_bc1_84_bc2_82_bc3_23	0	0.0	1.0000000000000004	2879
1428	demo_bc1_85_bc2_82_bc3_23	0	0.0	1.0000000000000004	2880
1429	demo_bc1_86_bc2_82_bc3_23	0	0.0	1.0000000000000004	2881
1430	demo_bc1_87_bc2_82_bc3_23	0	0.0	1.0000000000000004	2882
1405	demo_bc1_62_bc2_82_bc3_23	0	0.0	1.0000000000000004	2883
1404	demo_bc1_61_bc2_82_bc3_23	0	0.0	1.0000000000000004	2884
1403	demo_bc1_60_bc2_82_bc3_23	0	0.0	1.0000000000000004	2885
1389	demo_bc1_46_bc2_82_bc3_23	0	0.0	1.0000000000000004	2886
1378	demo_bc1_35_bc2_82_bc3_23	0	0.0	1.0000000000000004	2887
1379	demo_bc1_36_bc2_82_bc3_23	0	0.0	1.0000000000000004	2888
1380	demo_bc1_37_bc2_82_bc3_23	0	0.0	1.0000000000000004	2889
1381	demo_bc1_38_bc2_82_bc3_23	0	0.0	1.0000000000000004	2890
1382	demo_bc1_39_bc2_82_bc3_23	0	0.0	1.0000000000000004	2891
1383	demo_bc1_40_bc2_82_bc3_23	0	0.0	1.0000000000000004	2892
1384	demo_bc1_41_bc2_82_bc3_23	0	0.0	1.0000000000000004	2893
1385	demo_bc1_42_bc2_82_bc3_23	0	0.0	1.0000000000000004	2894
1386	demo_bc1_43_bc2_82_bc3_23	0	0.0	1.0000000000000004	2895
1387	demo_bc1_44_bc2_82_bc3_23	0	0.0	1.0000000000000004	2896
1388	demo_bc1_45_bc2_82_bc3_23	0	0.0	1.0000000000000004	2897
1390	demo_bc1_47_bc2_82_bc3_23	0	0.0	1.0000000000000004	2898
1402	demo_bc1_59_bc2_82_bc3_23	0	0.0	1.0000000000000004	2899
1391	demo_bc1_48_bc2_82_bc3_23	0	0.0	1.0000000000000004	2900
1392	demo_bc1_49_bc2_82_bc3_23	0	0.0	1.0000000000000004	2901
1393	demo_bc1_50_bc2_82_bc3_23	0	0.0	1.0000000000000004	2902
1394	demo_bc1_51_bc2_82_bc3_23	0	0.0	1.0000000000000004	2903
1395	demo_bc1_52_bc2_82_bc3_23	0	0.0	1.0000000000000004	2904
1396	demo_bc1_53_bc2_82_bc3_23	0	0.0	1.0000000000000004	2905
1397	demo_bc1_54_bc2_82_bc3_23	0	0.0	1.0000000000000004	2906
1398	demo_bc1_55_bc2_82_bc3_23	0	0.0	1.0000000000000004	2907
1399	demo_bc1_56_bc2_82_bc3_23	0	0.0	1.0000000000000004	2908
1400	demo_bc1_57_bc2_82_bc3_23	0	0.0	1.0000000000000004	2909
1401	demo_bc1_58_bc2_82_bc3_23	0	0.0	1.0000000000000004	2910
1431	demo_bc1_88_bc2_82_bc3_23	0	0.0	1.0000000000000004	2911
1432	demo_bc1_89_bc2_82_bc3_23	0	0.0	1.0000000000000004	2912
1433	demo_bc1_90_bc2_82_bc3_23	0	0.0	1.0000000000000004	2913
1474	demo_bc1_35_bc2_35_bc3_28	0	0.0	1.0000000000000004	2914
1463	demo_bc1_24_bc2_35_bc3_28	0	0.0	1.0000000000000004	2915
1464	demo_bc1_25_bc2_35_bc3_28	0	0.0	1.0000000000000004	2916
1465	demo_bc1_26_bc2_35_bc3_28	0	0.0	1.0000000000000004	2917
1466	demo_bc1_27_bc2_35_bc3_28	0	0.0	1.0000000000000004	2918
1467	demo_bc1_28_bc2_35_bc3_28	0	0.0	1.0000000000000004	2919
1468	demo_bc1_29_bc2_35_bc3_28	0	0.0	1.0000000000000004	2920
1469	demo_bc1_30_bc2_35_bc3_28	0	0.0	1.0000000000000004	2921
1470	demo_bc1_31_bc2_35_bc3_28	0	0.0	1.0000000000000004	2922
1471	demo_bc1_32_bc2_35_bc3_28	0	0.0	1.0000000000000004	2923
1472	demo_bc1_33_bc2_35_bc3_28	0	0.0	1.0000000000000004	2924
1473	demo_bc1_34_bc2_35_bc3_28	0	0.0	1.0000000000000004	2925
1475	demo_bc1_36_bc2_35_bc3_28	0	0.0	1.0000000000000004	2926
1461	demo_bc1_22_bc2_35_bc3_28	0	0.0	1.0000000000000004	2927
1476	demo_bc1_37_bc2_35_bc3_28	0	0.0	1.0000000000000004	2928
1477	demo_bc1_38_bc2_35_bc3_28	0	0.0	1.0000000000000004	2929
1478	demo_bc1_39_bc2_35_bc3_28	0	0.0	1.0000000000000004	2930
1480	demo_bc1_41_bc2_35_bc3_28	0	0.0	1.0000000000000004	2931
1481	demo_bc1_42_bc2_35_bc3_28	0	0.0	1.0000000000000004	2932
1482	demo_bc1_43_bc2_35_bc3_28	0	0.0	1.0000000000000004	2933
1483	demo_bc1_44_bc2_35_bc3_28	0	0.0	1.0000000000000004	2934
1484	demo_bc1_45_bc2_35_bc3_28	0	0.0	1.0000000000000004	2935
1485	demo_bc1_46_bc2_35_bc3_28	0	0.0	1.0000000000000004	2936
1486	demo_bc1_47_bc2_35_bc3_28	0	0.0	1.0000000000000004	2937
1487	demo_bc1_48_bc2_35_bc3_28	0	0.0	1.0000000000000004	2938
1462	demo_bc1_23_bc2_35_bc3_28	0	0.0	1.0000000000000004	2939
1460	demo_bc1_21_bc2_35_bc3_28	0	0.0	1.0000000000000004	2940
1434	demo_bc1_91_bc2_82_bc3_23	0	0.0	1.0000000000000004	2941
1446	demo_bc1_7_bc2_35_bc3_28	0	0.0	1.0000000000000004	2942
1435	demo_bc1_92_bc2_82_bc3_23	0	0.0	1.0000000000000004	2943
1436	demo_bc1_93_bc2_82_bc3_23	0	0.0	1.0000000000000004	2944
1437	demo_bc1_94_bc2_82_bc3_23	0	0.0	1.0000000000000004	2945
1438	demo_bc1_95_bc2_82_bc3_23	0	0.0	1.0000000000000004	2946
1439	demo_bc1_96_bc2_82_bc3_23	0	0.0	1.0000000000000004	2947
1440	demo_bc1_1_bc2_35_bc3_28	0	0.0	1.0000000000000004	2948
1441	demo_bc1_2_bc2_35_bc3_28	0	0.0	1.0000000000000004	2949
1442	demo_bc1_3_bc2_35_bc3_28	0	0.0	1.0000000000000004	2950
1443	demo_bc1_4_bc2_35_bc3_28	0	0.0	1.0000000000000004	2951
1444	demo_bc1_5_bc2_35_bc3_28	0	0.0	1.0000000000000004	2952
1445	demo_bc1_6_bc2_35_bc3_28	0	0.0	1.0000000000000004	2953
1447	demo_bc1_8_bc2_35_bc3_28	0	0.0	1.0000000000000004	2954
1459	demo_bc1_20_bc2_35_bc3_28	0	0.0	1.0000000000000004	2955
1448	demo_bc1_9_bc2_35_bc3_28	0	0.0	1.0000000000000004	2956
1449	demo_bc1_10_bc2_35_bc3_28	0	0.0	1.0000000000000004	2957
1450	demo_bc1_11_bc2_35_bc3_28	0	0.0	1.0000000000000004	2958
1451	demo_bc1_12_bc2_35_bc3_28	0	0.0	1.0000000000000004	2959
1452	demo_bc1_13_bc2_35_bc3_28	0	0.0	1.0000000000000004	2960
1453	demo_bc1_14_bc2_35_bc3_28	0	0.0	1.0000000000000004	2961
1454	demo_bc1_15_bc2_35_bc3_28	0	0.0	1.0000000000000004	2962
1455	demo_bc1_16_bc2_35_bc3_28	0	0.0	1.0000000000000004	2963
1456	demo_bc1_17_bc2_35_bc3_28	0	0.0	1.0000000000000004	2964
1457	demo_bc1_18_bc2_35_bc3_28	0	0.0	1.0000000000000004	2965
1458	demo_bc1_19_bc2_35_bc3_28	0	0.0	1.0000000000000004	2966
1603	demo_bc1_68_bc2_39_bc3_28	0	0.0	1.0000000000000004	2967
1605	demo_bc1_70_bc2_39_bc3_28	0	0.0	1.0000000000000004	2968
918	demo_bc1_55_bc2_61_bc3_19	0	0.0	1.0000000000000004	2969
1776	demo_bc1_49_bc2_21_bc3_33	0	0.0	1.0000000000000004	2970
1749	demo_bc1_22_bc2_21_bc3_33	0	0.0	1.0000000000000004	2971
1750	demo_bc1_23_bc2_21_bc3_33	0	0.0	1.0000000000000004	2972
1751	demo_bc1_24_bc2_21_bc3_33	0	0.0	1.0000000000000004	2973
1752	demo_bc1_25_bc2_21_bc3_33	0	0.0	1.0000000000000004	2974
1753	demo_bc1_26_bc2_21_bc3_33	0	0.0	1.0000000000000004	2975
1754	demo_bc1_27_bc2_21_bc3_33	0	0.0	1.0000000000000004	2976
1755	demo_bc1_28_bc2_21_bc3_33	0	0.0	1.0000000000000004	2977
1756	demo_bc1_29_bc2_21_bc3_33	0	0.0	1.0000000000000004	2978
1757	demo_bc1_30_bc2_21_bc3_33	0	0.0	1.0000000000000004	2979
1758	demo_bc1_31_bc2_21_bc3_33	0	0.0	1.0000000000000004	2980
1759	demo_bc1_32_bc2_21_bc3_33	0	0.0	1.0000000000000004	2981
1760	demo_bc1_33_bc2_21_bc3_33	0	0.0	1.0000000000000004	2982
1761	demo_bc1_34_bc2_21_bc3_33	0	0.0	1.0000000000000004	2983
1762	demo_bc1_35_bc2_21_bc3_33	0	0.0	1.0000000000000004	2984
1763	demo_bc1_36_bc2_21_bc3_33	0	0.0	1.0000000000000004	2985
1764	demo_bc1_37_bc2_21_bc3_33	0	0.0	1.0000000000000004	2986
1765	demo_bc1_38_bc2_21_bc3_33	0	0.0	1.0000000000000004	2987
1766	demo_bc1_39_bc2_21_bc3_33	0	0.0	1.0000000000000004	2988
1767	demo_bc1_40_bc2_21_bc3_33	0	0.0	1.0000000000000004	2989
1769	demo_bc1_42_bc2_21_bc3_33	0	0.0	1.0000000000000004	2990
1770	demo_bc1_43_bc2_21_bc3_33	0	0.0	1.0000000000000004	2991
1771	demo_bc1_44_bc2_21_bc3_33	0	0.0	1.0000000000000004	2992
1772	demo_bc1_45_bc2_21_bc3_33	0	0.0	1.0000000000000004	2993
1773	demo_bc1_46_bc2_21_bc3_33	0	0.0	1.0000000000000004	2994
1774	demo_bc1_47_bc2_21_bc3_33	0	0.0	1.0000000000000004	2995
1748	demo_bc1_21_bc2_21_bc3_33	0	0.0	1.0000000000000004	2996
1747	demo_bc1_20_bc2_21_bc3_33	0	0.0	1.0000000000000004	2997
1746	demo_bc1_19_bc2_21_bc3_33	0	0.0	1.0000000000000004	2998
1732	demo_bc1_5_bc2_21_bc3_33	0	0.0	1.0000000000000004	2999
1721	demo_bc1_90_bc2_49_bc3_29	0	0.0	1.0000000000000004	3000
1722	demo_bc1_91_bc2_49_bc3_29	0	0.0	1.0000000000000004	3001
1723	demo_bc1_92_bc2_49_bc3_29	0	0.0	1.0000000000000004	3002
1724	demo_bc1_93_bc2_49_bc3_29	0	0.0	1.0000000000000004	3003
1725	demo_bc1_94_bc2_49_bc3_29	0	0.0	1.0000000000000004	3004
1726	demo_bc1_95_bc2_49_bc3_29	0	0.0	1.0000000000000004	3005
1727	demo_bc1_96_bc2_49_bc3_29	0	0.0	1.0000000000000004	3006
1728	demo_bc1_1_bc2_21_bc3_33	0	0.0	1.0000000000000004	3007
1729	demo_bc1_2_bc2_21_bc3_33	0	0.0	1.0000000000000004	3008
1730	demo_bc1_3_bc2_21_bc3_33	0	0.0	1.0000000000000004	3009
1731	demo_bc1_4_bc2_21_bc3_33	0	0.0	1.0000000000000004	3010
1733	demo_bc1_6_bc2_21_bc3_33	0	0.0	1.0000000000000004	3011
1745	demo_bc1_18_bc2_21_bc3_33	0	0.0	1.0000000000000004	3012
1734	demo_bc1_7_bc2_21_bc3_33	0	0.0	1.0000000000000004	3013
1735	demo_bc1_8_bc2_21_bc3_33	0	0.0	1.0000000000000004	3014
1736	demo_bc1_9_bc2_21_bc3_33	0	0.0	1.0000000000000004	3015
1737	demo_bc1_10_bc2_21_bc3_33	0	0.0	1.0000000000000004	3016
1738	demo_bc1_11_bc2_21_bc3_33	0	0.0	1.0000000000000004	3017
1739	demo_bc1_12_bc2_21_bc3_33	0	0.0	1.0000000000000004	3018
1740	demo_bc1_13_bc2_21_bc3_33	0	0.0	1.0000000000000004	3019
1741	demo_bc1_14_bc2_21_bc3_33	0	0.0	1.0000000000000004	3020
1742	demo_bc1_15_bc2_21_bc3_33	0	0.0	1.0000000000000004	3021
1743	demo_bc1_16_bc2_21_bc3_33	0	0.0	1.0000000000000004	3022
1744	demo_bc1_17_bc2_21_bc3_33	0	0.0	1.0000000000000004	3023
1775	demo_bc1_48_bc2_21_bc3_33	0	0.0	1.0000000000000004	3024
1777	demo_bc1_50_bc2_21_bc3_33	0	0.0	1.0000000000000004	3025
1606	demo_bc1_71_bc2_39_bc3_28	0	0.0	1.0000000000000004	3026
1778	demo_bc1_51_bc2_21_bc3_33	0	0.0	1.0000000000000004	3027
1807	demo_bc1_80_bc2_21_bc3_33	0	0.0	1.0000000000000004	3028
1808	demo_bc1_81_bc2_21_bc3_33	0	0.0	1.0000000000000004	3029
1809	demo_bc1_82_bc2_21_bc3_33	0	0.0	1.0000000000000004	3030
1810	demo_bc1_83_bc2_21_bc3_33	0	0.0	1.0000000000000004	3031
1811	demo_bc1_84_bc2_21_bc3_33	0	0.0	1.0000000000000004	3032
1812	demo_bc1_85_bc2_21_bc3_33	0	0.0	1.0000000000000004	3033
1813	demo_bc1_86_bc2_21_bc3_33	0	0.0	1.0000000000000004	3034
1814	demo_bc1_87_bc2_21_bc3_33	0	0.0	1.0000000000000004	3035
1815	demo_bc1_88_bc2_21_bc3_33	0	0.0	1.0000000000000004	3036
1816	demo_bc1_89_bc2_21_bc3_33	0	0.0	1.0000000000000004	3037
1817	demo_bc1_90_bc2_21_bc3_33	0	0.0	1.0000000000000004	3038
1818	demo_bc1_91_bc2_21_bc3_33	0	0.0	1.0000000000000004	3039
1819	demo_bc1_92_bc2_21_bc3_33	0	0.0	1.0000000000000004	3040
1820	demo_bc1_93_bc2_21_bc3_33	0	0.0	1.0000000000000004	3041
1821	demo_bc1_94_bc2_21_bc3_33	0	0.0	1.0000000000000004	3042
1822	demo_bc1_95_bc2_21_bc3_33	0	0.0	1.0000000000000004	3043
1823	demo_bc1_96_bc2_21_bc3_33	0	0.0	1.0000000000000004	3044
1	demo_bc1_2_bc2_28_bc3_1	0	0.0	1.0000000000000004	3045
1825	demo_bc1_2_bc2_12_bc3_35	0	0.0	1.0000000000000004	3046
1826	demo_bc1_3_bc2_12_bc3_35	0	0.0	1.0000000000000004	3047
1827	demo_bc1_4_bc2_12_bc3_35	0	0.0	1.0000000000000004	3048
1828	demo_bc1_5_bc2_12_bc3_35	0	0.0	1.0000000000000004	3049
1829	demo_bc1_6_bc2_12_bc3_35	0	0.0	1.0000000000000004	3050
1830	demo_bc1_7_bc2_12_bc3_35	0	0.0	1.0000000000000004	3051
1831	demo_bc1_8_bc2_12_bc3_35	0	0.0	1.0000000000000004	3052
1806	demo_bc1_79_bc2_21_bc3_33	0	0.0	1.0000000000000004	3053
1805	demo_bc1_78_bc2_21_bc3_33	0	0.0	1.0000000000000004	3054
1804	demo_bc1_77_bc2_21_bc3_33	0	0.0	1.0000000000000004	3055
1790	demo_bc1_63_bc2_21_bc3_33	0	0.0	1.0000000000000004	3056
1779	demo_bc1_52_bc2_21_bc3_33	0	0.0	1.0000000000000004	3057
1780	demo_bc1_53_bc2_21_bc3_33	0	0.0	1.0000000000000004	3058
1781	demo_bc1_54_bc2_21_bc3_33	0	0.0	1.0000000000000004	3059
1782	demo_bc1_55_bc2_21_bc3_33	0	0.0	1.0000000000000004	3060
1783	demo_bc1_56_bc2_21_bc3_33	0	0.0	1.0000000000000004	3061
1784	demo_bc1_57_bc2_21_bc3_33	0	0.0	1.0000000000000004	3062
1785	demo_bc1_58_bc2_21_bc3_33	0	0.0	1.0000000000000004	3063
1786	demo_bc1_59_bc2_21_bc3_33	0	0.0	1.0000000000000004	3064
1787	demo_bc1_60_bc2_21_bc3_33	0	0.0	1.0000000000000004	3065
1788	demo_bc1_61_bc2_21_bc3_33	0	0.0	1.0000000000000004	3066
1789	demo_bc1_62_bc2_21_bc3_33	0	0.0	1.0000000000000004	3067
1791	demo_bc1_64_bc2_21_bc3_33	0	0.0	1.0000000000000004	3068
1803	demo_bc1_76_bc2_21_bc3_33	0	0.0	1.0000000000000004	3069
1792	demo_bc1_65_bc2_21_bc3_33	0	0.0	1.0000000000000004	3070
1793	demo_bc1_66_bc2_21_bc3_33	0	0.0	1.0000000000000004	3071
1794	demo_bc1_67_bc2_21_bc3_33	0	0.0	1.0000000000000004	3072
1795	demo_bc1_68_bc2_21_bc3_33	0	0.0	1.0000000000000004	3073
1796	demo_bc1_69_bc2_21_bc3_33	0	0.0	1.0000000000000004	3074
1797	demo_bc1_70_bc2_21_bc3_33	0	0.0	1.0000000000000004	3075
1798	demo_bc1_71_bc2_21_bc3_33	0	0.0	1.0000000000000004	3076
1799	demo_bc1_72_bc2_21_bc3_33	0	0.0	1.0000000000000004	3077
1800	demo_bc1_73_bc2_21_bc3_33	0	0.0	1.0000000000000004	3078
1801	demo_bc1_74_bc2_21_bc3_33	0	0.0	1.0000000000000004	3079
1802	demo_bc1_75_bc2_21_bc3_33	0	0.0	1.0000000000000004	3080
1720	demo_bc1_89_bc2_49_bc3_29	0	0.0	1.0000000000000004	3081
1719	demo_bc1_88_bc2_49_bc3_29	0	0.0	1.0000000000000004	3082
1718	demo_bc1_87_bc2_49_bc3_29	0	0.0	1.0000000000000004	3083
1717	demo_bc1_86_bc2_49_bc3_29	0	0.0	1.0000000000000004	3084
1635	demo_bc1_4_bc2_49_bc3_29	0	0.0	1.0000000000000004	3085
1636	demo_bc1_5_bc2_49_bc3_29	0	0.0	1.0000000000000004	3086
1637	demo_bc1_6_bc2_49_bc3_29	0	0.0	1.0000000000000004	3087
1638	demo_bc1_7_bc2_49_bc3_29	0	0.0	1.0000000000000004	3088
1639	demo_bc1_8_bc2_49_bc3_29	0	0.0	1.0000000000000004	3089
1640	demo_bc1_9_bc2_49_bc3_29	0	0.0	1.0000000000000004	3090
1641	demo_bc1_10_bc2_49_bc3_29	0	0.0	1.0000000000000004	3091
1642	demo_bc1_11_bc2_49_bc3_29	0	0.0	1.0000000000000004	3092
1643	demo_bc1_12_bc2_49_bc3_29	0	0.0	1.0000000000000004	3093
1644	demo_bc1_13_bc2_49_bc3_29	0	0.0	1.0000000000000004	3094
1645	demo_bc1_14_bc2_49_bc3_29	0	0.0	1.0000000000000004	3095
1646	demo_bc1_15_bc2_49_bc3_29	0	0.0	1.0000000000000004	3096
1647	demo_bc1_16_bc2_49_bc3_29	0	0.0	1.0000000000000004	3097
1648	demo_bc1_17_bc2_49_bc3_29	0	0.0	1.0000000000000004	3098
1649	demo_bc1_18_bc2_49_bc3_29	0	0.0	1.0000000000000004	3099
